Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),Hdg(°),GSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-02-09,16:15:40.610,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442243 11.576507,72.0,45,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:40.860,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442275 11.576557,72.0,43,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:41.110,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442308 11.576607,72.0,42,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:41.360,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442341 11.576655,72.0,41,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:41.610,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442375 11.576703,72.0,40,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:41.860,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442410 11.576749,72.0,39,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:42.110,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442445 11.576794,72.0,38,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:42.360,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442480 11.576838,72.0,36,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:42.610,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442517 11.576881,72.0,35,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:15:42.860,-19,0,100,0,0,1,250,-18,100,11,100,50,100,24,-0.04,0.00,-0.32,ANGL,16.6,0.3,202,97,51.442553 11.576922,72.0,34,50,9,0.0,45,20.0,0,0,0,0,-148,-13,-1024,-1024,-1024,928,23,0,0,0,0,0,0,0,0,1,0,-1,0x0500001800000000,1494,1511,1428,1505,1000,1275,1000,1500,1040,1500,1500,1000,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
